[2018-06-13 20:21:12] TestSaslKafkaOffsetGetter.main - INFO  - Initialize KafkaOffsetGetter clazz.
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@2752f6e2
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-22-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001a, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-25-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@e580929
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001b, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@1cd072a9
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-28-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001c, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@7c75222b
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-31-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001d, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@4c203ea1
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-34-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001e, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-37-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@27f674d
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af001f, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@1d251891
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-40-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0020, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@48140564
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-43-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0021, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@58ceff1
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-46-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0022, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@7c30a502
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-49-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0023, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@49e4cb85
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-52-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0024, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-55-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@2133c8f8
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0025, negotiated timeout = 40000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@5594a1b5
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-58-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100068bf6af0026, negotiated timeout = 30000
 [2018-06-13 20:21:13] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2018-06-13 20:21:13] ZkEventThread.ZkClient-EventThread-61-127.0.0.1:2181 - INFO  - Starting ZkClient event thread.
 [2018-06-13 20:21:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=2147483647 watcher=org.I0Itec.zkclient.ZkClient@6a5fc7f7
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
 [2018-06-13 20:21:13] ClientCnxn.main-SendThread(127.0.0.1:2181) - INFO  - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
